rollout/ep_rew_mean,time/episodes,rollout/ep_len_mean,time/total_timesteps,time/time_elapsed,time/fps,train/actor_loss,train/n_updates,train/learning_rate,train/critic_loss,train/ent_coef
3398.9468,5276,96.0,506880,12161,41,-855.26318359375,3803,0.0007666348686557302,5507.568359375,0.5
3398.9468,5280,96.0,506880,12161,41,,,,,
3394.747,5284,96.0,507648,12179,41,-831.7418823242188,3809,0.0007666348686557302,1231.9267578125,0.5
3394.747,5288,96.0,507648,12179,41,,,,,
3431.3015,5292,96.0,508416,12198,41,-888.1096801757812,3815,0.0007666348686557302,5759.890625,0.5
3431.3015,5296,96.0,508416,12198,41,,,,,
3477.6426,5300,96.0,509184,12216,41,-795.7666625976562,3821,0.0007666348686557302,6791.72705078125,0.5
3477.6426,5304,96.0,509184,12216,41,,,,,
3512.2732,5308,96.0,509952,12234,41,-866.7997436523438,3827,0.0007666348686557302,1176.0740966796875,0.5
3512.2732,5312,96.0,509952,12234,41,,,,,
3576.4019,5316,96.0,510720,12253,41,-867.5150756835938,3833,0.0007666348686557302,1922.782958984375,0.5
3576.4019,5320,96.0,510720,12253,41,,,,,
3629.4502,5324,96.0,511488,12271,41,-831.4192504882812,3839,0.0007666348686557302,6011.1806640625,0.5
3629.4502,5328,96.0,511488,12271,41,,,,,
3676.7356,5332,96.0,512256,12290,41,-823.4016723632812,3845,0.0007666348686557302,5528.7529296875,0.5
3676.7356,5336,96.0,512256,12290,41,,,,,
3750.2837,5340,96.0,513024,12308,41,-860.4102172851562,3851,0.0007666348686557302,4837.78515625,0.5
3750.2837,5344,96.0,513024,12308,41,,,,,
3849.7688,5348,96.0,513792,12327,41,-762.176025390625,3857,0.0007666348686557302,4960.6611328125,0.5
3849.7688,5352,96.0,513792,12327,41,,,,,
3942.0881,5356,96.0,514560,12345,41,-820.5474243164062,3863,0.0007666348686557302,1313.3485107421875,0.5
3942.0881,5360,96.0,514560,12345,41,,,,,
4015.6318,5364,96.0,515328,12363,41,-829.904296875,3869,0.0007666348686557302,1671.5322265625,0.5
4015.6318,5368,96.0,515328,12363,41,,,,,
4092.498,5372,96.0,516096,12382,41,-811.540771484375,3875,0.0007666348686557302,5964.9716796875,0.5
4092.498,5376,96.0,516096,12382,41,,,,,
4144.3374,5380,96.0,516864,12400,41,-832.9964599609375,3881,0.0007666348686557302,7595.9921875,0.5
4144.3374,5384,96.0,516864,12400,41,,,,,
4190.82,5388,96.0,517632,12419,41,-788.680419921875,3887,0.0007666348686557302,1236.446533203125,0.5
4190.82,5392,96.0,517632,12419,41,,,,,
4209.174,5396,96.0,518400,12437,41,-821.840087890625,3893,0.0007666348686557302,5145.9169921875,0.5
4209.174,5400,96.0,518400,12437,41,,,,,
4221.058,5404,96.0,519168,12456,41,-813.544677734375,3899,0.0007666348686557302,6877.4091796875,0.5
4221.058,5408,96.0,519168,12456,41,,,,,
4242.1426,5412,96.0,519936,12474,41,-799.9517211914062,3905,0.0007666348686557302,1384.08984375,0.5
4242.1426,5416,96.0,519936,12474,41,,,,,
4239.7754,5420,96.0,520704,12492,41,-821.8280639648438,3911,0.0007666348686557302,2763.759765625,0.5
4239.7754,5424,96.0,520704,12492,41,,,,,
4247.514,5428,96.0,521472,12511,41,-801.8170166015625,3917,0.0007666348686557302,1674.4500732421875,0.5
4247.514,5432,96.0,521472,12511,41,,,,,
4232.9165,5436,96.0,522240,12529,41,-818.9664306640625,3923,0.0007666348686557302,4395.7265625,0.5
4232.9165,5440,96.0,522240,12529,41,,,,,
4202.072,5444,96.0,523008,12548,41,-820.3048095703125,3929,0.0007666348686557302,5911.857421875,0.5
4202.072,5448,96.0,523008,12548,41,,,,,
4159.1396,5452,96.0,523776,12566,41,-829.947021484375,3935,0.0007666348686557302,8721.841796875,0.5
4159.1396,5456,96.0,523776,12566,41,,,,,
4122.569,5460,96.0,524544,12585,41,-830.0894165039062,3941,0.0007666348686557302,8120.1640625,0.5
4122.569,5464,96.0,524544,12585,41,,,,,
4097.6113,5468,96.0,525312,12603,41,-821.802001953125,3947,0.0007666348686557302,4597.48583984375,0.5
4097.6113,5472,96.0,525312,12603,41,,,,,
4056.2805,5476,96.0,526080,12622,41,-843.513671875,3953,0.0007666348686557302,2802.26953125,0.5
4056.2805,5480,96.0,526080,12622,41,,,,,
4012.3325,5484,96.0,526848,12640,41,-798.8406982421875,3959,0.0007666348686557302,3805.7021484375,0.5
4012.3325,5488,96.0,526848,12640,41,,,,,
3954.3782,5492,96.0,527616,12659,41,-802.8627319335938,3965,0.0007666348686557302,1191.352783203125,0.5
3954.3782,5496,96.0,527616,12659,41,,,,,
3906.9495,5500,96.0,528384,12677,41,-858.5722045898438,3971,0.0007666348686557302,1999.49462890625,0.5
3906.9495,5504,96.0,528384,12677,41,,,,,
3851.0757,5508,96.0,529152,12696,41,-822.9642333984375,3977,0.0007666348686557302,5838.7890625,0.5
3851.0757,5512,96.0,529152,12696,41,,,,,
3801.8062,5516,96.0,529920,12714,41,-845.3505859375,3983,0.0007666348686557302,4387.45703125,0.5
3801.8062,5520,96.0,529920,12714,41,,,,,
3747.107,5524,96.0,530688,12732,41,-791.9515991210938,3989,0.0007666348686557302,2864.664794921875,0.5
3747.107,5528,96.0,530688,12732,41,,,,,
3678.3271,5532,96.0,531456,12751,41,-788.555908203125,3995,0.0007666348686557302,1588.064208984375,0.5
3678.3271,5536,96.0,531456,12751,41,,,,,
3542.7358,5540,96.0,532224,12769,41,-750.52294921875,4001,0.0007666348686557302,6368.22314453125,0.5
3542.7358,5544,96.0,532224,12769,41,,,,,
3334.9531,5548,96.0,532992,12788,41,-794.2123413085938,4007,0.0007666348686557302,4501.27490234375,0.5
3334.9531,5552,96.0,532992,12788,41,,,,,
3126.995,5556,96.0,533760,12807,41,-730.3024291992188,4013,0.0007666348686557302,5957.12744140625,0.5
3126.995,5560,96.0,533760,12807,41,,,,,
2912.1157,5564,96.0,534528,12825,41,-764.2332763671875,4019,0.0007666348686557302,8440.91015625,0.5
2912.1157,5568,96.0,534528,12825,41,,,,,
2653.5535,5572,96.0,535296,12843,41,-809.048583984375,4025,0.0007666348686557302,7923.908203125,0.5
2653.5535,5576,96.0,535296,12843,41,,,,,
2388.0984,5580,96.0,536064,12862,41,-819.6693115234375,4031,0.0007666348686557302,7519.845703125,0.5
2388.0984,5584,96.0,536064,12862,41,,,,,
2179.5176,5588,96.0,536832,12880,41,-775.6834716796875,4037,0.0007666348686557302,1498.6312255859375,0.5
2179.5176,5592,96.0,536832,12880,41,,,,,
1989.3849,5596,96.0,537600,12899,41,-802.1072387695312,4043,0.0007666348686557302,3291.2333984375,0.5
1989.3849,5600,96.0,537600,12899,41,,,,,
1791.8683,5604,96.0,538368,12917,41,-781.529296875,4049,0.0007666348686557302,1703.14404296875,0.5
1791.8683,5608,96.0,538368,12917,41,,,,,
1608.5891,5612,96.0,539136,12935,41,-740.0985107421875,4055,0.0007666348686557302,1753.421875,0.5
1608.5891,5616,96.0,539136,12935,41,,,,,
1449.4421,5620,96.0,539904,12954,41,-834.65380859375,4061,0.0007666348686557302,1628.47119140625,0.5
1449.4421,5624,96.0,539904,12954,41,,,,,
1320.7957,5628,96.0,540672,12972,41,-737.55078125,4067,0.0007666348686557302,4456.0966796875,0.5
1320.7957,5632,96.0,540672,12972,41,,,,,
1258.6577,5636,96.0,541440,12990,41,-756.26025390625,4073,0.0007666348686557302,4662.88427734375,0.5
1258.6577,5640,96.0,541440,12990,41,,,,,
1299.6555,5644,96.0,542208,13009,41,-788.34423828125,4079,0.0007666348686557302,1882.9617919921875,0.5
1299.6555,5648,96.0,542208,13009,41,,,,,
1378.7192,5652,96.0,542976,13027,41,-787.1316528320312,4085,0.0007666348686557302,3508.02734375,0.5
1378.7192,5656,96.0,542976,13027,41,,,,,
1462.9541,5660,96.0,543744,13045,41,-754.228271484375,4091,0.0007666348686557302,5548.1904296875,0.5
1462.9541,5664,96.0,543744,13045,41,,,,,
1576.3856,5668,96.0,544512,13063,41,-824.40869140625,4097,0.0007666348686557302,1037.34033203125,0.5
1576.3856,5672,96.0,544512,13063,41,,,,,
1760.3292,5676,96.0,545280,13082,41,-783.9401245117188,4103,0.0007666348686557302,7109.443359375,0.5
1760.3292,5680,96.0,545280,13082,41,,,,,
1983.9022,5684,96.0,546048,13100,41,-733.5283813476562,4109,0.0007666348686557302,1431.01416015625,0.5
1983.9022,5688,96.0,546048,13100,41,,,,,
2182.722,5692,96.0,546816,13118,41,-802.9361572265625,4115,0.0007666348686557302,3076.67333984375,0.5
2182.722,5696,96.0,546816,13118,41,,,,,
2357.3982,5700,96.0,547584,13136,41,-761.717041015625,4121,0.0007666348686557302,1527.339111328125,0.5
2357.3982,5704,96.0,547584,13136,41,,,,,
2544.094,5708,96.0,548352,13155,41,-782.2526245117188,4127,0.0007666348686557302,1256.123046875,0.5
2544.094,5712,96.0,548352,13155,41,,,,,
2746.52,5716,96.0,549120,13173,41,-728.627685546875,4133,0.0007666348686557302,7807.40478515625,0.5
2746.52,5720,96.0,549120,13173,41,,,,,
2932.3662,5724,96.0,549888,13191,41,-694.4765014648438,4139,0.0007666348686557302,10185.6142578125,0.5
2932.3662,5728,96.0,549888,13191,41,,,,,
3090.4075,5732,96.0,550656,13210,41,-814.845703125,4145,0.0007666348686557302,1576.1553955078125,0.5
3090.4075,5736,96.0,550656,13210,41,,,,,
3213.6213,5740,96.0,551424,13228,41,-753.0474853515625,4151,0.0007666348686557302,2544.91162109375,0.5
3213.6213,5744,96.0,551424,13228,41,,,,,
3324.0098,5748,96.0,552192,13247,41,-782.884521484375,4157,0.0007666348686557302,3054.5244140625,0.5
3324.0098,5752,96.0,552192,13247,41,,,,,
3446.258,5756,96.0,552960,13265,41,-728.6757202148438,4163,0.0007666348686557302,1464.9013671875,0.5
3446.258,5760,96.0,552960,13265,41,,,,,
3559.9958,5764,96.0,553728,13283,41,-749.2218017578125,4169,0.0007666348686557302,4200.57373046875,0.5
3559.9958,5768,96.0,553728,13283,41,,,,,
3649.7966,5772,96.0,554496,13301,41,-748.2896728515625,4175,0.0007666348686557302,1436.970703125,0.5
3649.7966,5776,96.0,554496,13301,41,,,,,
3688.886,5780,96.0,555264,13320,41,-709.7125854492188,4181,0.0007666348686557302,4445.240234375,0.5
3688.886,5784,96.0,555264,13320,41,,,,,
3702.9673,5788,96.0,556032,13338,41,-755.9466552734375,4187,0.0007666348686557302,8519.173828125,0.5
3702.9673,5792,96.0,556032,13338,41,,,,,
3729.0627,5796,96.0,556800,13356,41,-718.378173828125,4193,0.0007666348686557302,1446.891357421875,0.5
3729.0627,5800,96.0,556800,13356,41,,,,,
3758.7168,5804,96.0,557568,13375,41,-709.9336547851562,4199,0.0007666348686557302,4189.734375,0.5
3758.7168,5808,96.0,557568,13375,41,,,,,
3760.1997,5812,96.0,558336,13393,41,-684.1025390625,4205,0.0007666348686557302,1235.7000732421875,0.5
3760.1997,5816,96.0,558336,13393,41,,,,,
3740.36,5820,96.0,559104,13412,41,-666.6293334960938,4211,0.0007666348686557302,2123.769775390625,0.5
3740.36,5824,96.0,559104,13412,41,,,,,
3724.605,5828,96.0,559872,13430,41,-707.3058471679688,4217,0.0007666348686557302,3098.6298828125,0.5
3724.605,5832,96.0,559872,13430,41,,,,,
3748.7927,5836,96.0,560640,13449,41,-704.2779541015625,4223,0.0007666348686557302,6833.46875,0.5
3748.7927,5840,96.0,560640,13449,41,,,,,
3767.8035,5844,96.0,561408,13467,41,-721.6941528320312,4229,0.0007666348686557302,921.3539428710938,0.5
3767.8035,5848,96.0,561408,13467,41,,,,,
3768.6165,5852,96.0,562176,13486,41,-709.488525390625,4235,0.0007666348686557302,1531.20751953125,0.5
3768.6165,5856,96.0,562176,13486,41,,,,,
3803.816,5860,96.0,562944,13504,41,-714.83740234375,4241,0.0007666348686557302,1623.772216796875,0.5
3803.816,5864,96.0,562944,13504,41,,,,,
3823.5022,5868,96.0,563712,13523,41,-708.9326171875,4247,0.0007666348686557302,4368.3662109375,0.5
3823.5022,5872,96.0,563712,13523,41,,,,,
3830.2407,5876,96.0,564480,13541,41,-712.469970703125,4253,0.0007666348686557302,2996.7236328125,0.5
3830.2407,5880,96.0,564480,13541,41,,,,,
3810.5344,5884,96.0,565248,13560,41,-747.7669067382812,4259,0.0007666348686557302,5780.83837890625,0.5
3810.5344,5888,96.0,565248,13560,41,,,,,
3777.4417,5892,96.0,566016,13578,41,-709.6970825195312,4265,0.0007666348686557302,6805.4892578125,0.5
3777.4417,5896,96.0,566016,13578,41,,,,,
3777.4204,5900,96.0,566784,13596,41,-709.7830810546875,4271,0.0007666348686557302,7553.279296875,0.5
3777.4204,5904,96.0,566784,13596,41,,,,,
3794.82,5908,96.0,567552,13615,41,-699.5530395507812,4277,0.0007666348686557302,1763.248779296875,0.5
3794.82,5912,96.0,567552,13615,41,,,,,
3826.3472,5916,96.0,568320,13633,41,-711.3402709960938,4283,0.0007666348686557302,1634.3140869140625,0.5
3826.3472,5920,96.0,568320,13633,41,,,,,
3853.2537,5924,96.0,569088,13651,41,-701.6634521484375,4289,0.0007666348686557302,3651.138671875,0.5
3853.2537,5928,96.0,569088,13651,41,,,,,
3867.104,5932,96.0,569856,13669,41,-709.2359008789062,4295,0.0007666348686557302,1217.94482421875,0.5
3867.104,5936,96.0,569856,13669,41,,,,,
3860.492,5940,96.0,570624,13687,41,-728.1732177734375,4301,0.0007666348686557302,2644.16259765625,0.5
3860.492,5944,96.0,570624,13687,41,,,,,
3864.865,5948,96.0,571392,13705,41,-682.2990112304688,4307,0.0007666348686557302,1067.4835205078125,0.5
3864.865,5952,96.0,571392,13705,41,,,,,
3873.1152,5956,96.0,572160,13724,41,-663.7357177734375,4313,0.0007666348686557302,6125.51416015625,0.5
3873.1152,5960,96.0,572160,13724,41,,,,,
3851.4907,5964,96.0,572928,13742,41,-667.2923583984375,4319,0.0007666348686557302,5861.49072265625,0.5
3851.4907,5968,96.0,572928,13742,41,,,,,
3850.8337,5972,96.0,573696,13760,41,-718.141357421875,4325,0.0007666348686557302,1153.860107421875,0.5
3850.8337,5976,96.0,573696,13760,41,,,,,
3865.2012,5980,96.0,574464,13779,41,-670.1270751953125,4331,0.0007666348686557302,3641.77490234375,0.5
3865.2012,5984,96.0,574464,13779,41,,,,,
3888.715,5988,96.0,575232,13798,41,-681.9415283203125,4337,0.0007666348686557302,1072.937744140625,0.5
3888.715,5992,96.0,575232,13798,41,,,,,
3898.685,5996,96.0,576000,13816,41,-703.810302734375,4343,0.0007666348686557302,4711.357421875,0.5
3898.685,6000,96.0,576000,13816,41,,,,,
3825.6194,6004,96.0,576768,13834,41,-671.3311767578125,4349,0.0007666348686557302,5175.3310546875,0.5
3825.6194,6008,96.0,576768,13834,41,,,,,
3644.503,6012,96.0,577536,13852,41,-684.6778564453125,4355,0.0007666348686557302,1538.1357421875,0.5
3644.503,6016,96.0,577536,13852,41,,,,,
3456.9607,6020,96.0,578304,13871,41,-652.1260986328125,4361,0.0007666348686557302,3946.92333984375,0.5
3456.9607,6024,96.0,578304,13871,41,,,,,
3330.0647,6028,96.0,579072,13889,41,-669.8085327148438,4367,0.0007666348686557302,1499.30322265625,0.5
3330.0647,6032,96.0,579072,13889,41,,,,,
3301.5437,6036,96.0,579840,13908,41,-627.3575439453125,4373,0.0007666348686557302,3362.6845703125,0.5
3301.5437,6040,96.0,579840,13908,41,,,,,
3310.0996,6044,96.0,580608,13926,41,-667.2186889648438,4379,0.0007666348686557302,843.7349853515625,0.5
3310.0996,6048,96.0,580608,13926,41,,,,,
3334.085,6052,96.0,581376,13945,41,-677.5244140625,4385,0.0007666348686557302,2483.25146484375,0.5
3334.085,6056,96.0,581376,13945,41,,,,,
3342.1726,6060,96.0,582144,13963,41,-706.6870727539062,4391,0.0007666348686557302,1029.233154296875,0.5
3342.1726,6064,96.0,582144,13963,41,,,,,
3327.0623,6068,96.0,582912,13982,41,-707.8709716796875,4397,0.0007666348686557302,2738.358154296875,0.5
3327.0623,6072,96.0,582912,13982,41,,,,,
3319.0505,6076,96.0,583680,14001,41,-697.1096801757812,4403,0.0007666348686557302,5053.3115234375,0.5
3319.0505,6080,96.0,583680,14001,41,,,,,
3334.2698,6084,96.0,584448,14019,41,-664.6239013671875,4409,0.0007666348686557302,912.7328491210938,0.5
3334.2698,6088,96.0,584448,14019,41,,,,,
3334.0613,6092,96.0,585216,14038,41,-698.9817504882812,4415,0.0007666348686557302,1091.2978515625,0.5
3334.0613,6096,96.0,585216,14038,41,,,,,
3357.817,6100,96.0,585984,14057,41,-694.8116455078125,4421,0.0007666348686557302,5628.86279296875,0.5
3357.817,6104,96.0,585984,14057,41,,,,,
3473.2217,6108,96.0,586752,14075,41,-701.8335571289062,4427,0.0007666348686557302,6166.0947265625,0.5
3473.2217,6112,96.0,586752,14075,41,,,,,
3630.1274,6116,96.0,587520,14094,41,-697.5403442382812,4433,0.0007666348686557302,3613.66162109375,0.5
3630.1274,6120,96.0,587520,14094,41,,,,,
3769.4075,6124,96.0,588288,14112,41,-686.5340576171875,4439,0.0007666348686557302,3400.091064453125,0.5
3769.4075,6128,96.0,588288,14112,41,,,,,
3828.0925,6132,96.0,589056,14131,41,-663.9295043945312,4445,0.0007666348686557302,3419.9697265625,0.5
3828.0925,6136,96.0,589056,14131,41,,,,,
3846.9985,6140,96.0,589824,14149,41,-672.4783325195312,4451,0.0007666348686557302,3642.943359375,0.5
3846.9985,6144,96.0,589824,14149,41,,,,,
3842.285,6148,96.0,590592,14168,41,-671.296875,4457,0.0007666348686557302,1362.9222412109375,0.5
3842.285,6152,96.0,590592,14168,41,,,,,
3839.13,6156,96.0,591360,14187,41,-683.2628784179688,4463,0.0007666348686557302,1016.023681640625,0.5
3839.13,6160,96.0,591360,14187,41,,,,,
3860.8984,6164,96.0,592128,14205,41,-732.25341796875,4469,0.0007666348686557302,3003.00732421875,0.5
3860.8984,6168,96.0,592128,14205,41,,,,,
3885.5515,6172,96.0,592896,14224,41,-668.0379638671875,4475,0.0007666348686557302,2525.77978515625,0.5
3885.5515,6176,96.0,592896,14224,41,,,,,
3881.788,6180,96.0,593664,14242,41,-676.2591552734375,4481,0.0007666348686557302,4420.5107421875,0.5
3881.788,6184,96.0,593664,14242,41,,,,,
3887.0688,6188,96.0,594432,14261,41,-695.9810791015625,4487,0.0007666348686557302,2972.82958984375,0.5
3887.0688,6192,96.0,594432,14261,41,,,,,
3904.0713,6196,96.0,595200,14279,41,-670.0894775390625,4493,0.0007666348686557302,1842.8486328125,0.5
3904.0713,6200,96.0,595200,14279,41,,,,,
3901.86,6204,96.0,595968,14298,41,-692.2151489257812,4499,0.0007666348686557302,768.0112915039062,0.5
3901.86,6208,96.0,595968,14298,41,,,,,
3866.5623,6212,96.0,596736,14316,41,-643.7199096679688,4505,0.0007666348686557302,5192.474609375,0.5
3866.5623,6216,96.0,596736,14316,41,,,,,
3817.127,6220,96.0,597504,14334,41,-689.9683227539062,4511,0.0007666348686557302,5067.48046875,0.5
3817.127,6224,96.0,597504,14334,41,,,,,
3779.9924,6228,96.0,598272,14353,41,-654.4955444335938,4517,0.0007666348686557302,919.64892578125,0.5
3779.9924,6232,96.0,598272,14353,41,,,,,
3716.9978,6236,96.0,599040,14371,41,-681.490478515625,4523,0.0007666348686557302,2475.145751953125,0.5
3716.9978,6240,96.0,599040,14371,41,,,,,
3626.1533,6244,96.0,599808,14390,41,-679.3175659179688,4529,0.0007666348686557302,7030.4892578125,0.5
3626.1533,6248,96.0,599808,14390,41,,,,,
3520.077,6252,96.0,600576,14408,41,-642.8780517578125,4535,0.0007666348686557302,6995.79638671875,0.5
3520.077,6256,96.0,600576,14408,41,,,,,
3417.5066,6260,96.0,601344,14426,41,-698.5820922851562,4541,0.0007666348686557302,791.5909423828125,0.5
3417.5066,6264,96.0,601344,14426,41,,,,,
3337.6516,6268,96.0,602112,14445,41,-663.0257568359375,4547,0.0007666348686557302,5844.70458984375,0.5
3337.6516,6272,96.0,602112,14445,41,,,,,
3255.3772,6276,96.0,602880,14463,41,-660.4202880859375,4553,0.0007666348686557302,1691.359130859375,0.5
3255.3772,6280,96.0,602880,14463,41,,,,,
3180.0378,6284,96.0,603648,14482,41,-677.0808715820312,4559,0.0007666348686557302,821.9231567382812,0.5
3180.0378,6288,96.0,603648,14482,41,,,,,
3117.3416,6292,96.0,604416,14500,41,-707.6823120117188,4565,0.0007666348686557302,1296.5718994140625,0.5
3117.3416,6296,96.0,604416,14500,41,,,,,
3052.2422,6300,96.0,605184,14518,41,-640.8285522460938,4571,0.0007666348686557302,1264.2508544921875,0.5
3052.2422,6304,96.0,605184,14518,41,,,,,
3009.644,6308,96.0,605952,14537,41,-700.6412353515625,4577,0.0007666348686557302,2022.89306640625,0.5
3009.644,6312,96.0,605952,14537,41,,,,,
2974.7854,6316,96.0,606720,14556,41,-643.733154296875,4583,0.0007666348686557302,2699.8056640625,0.5
2974.7854,6320,96.0,606720,14556,41,,,,,
2940.212,6324,96.0,607488,14574,41,-679.0462646484375,4589,0.0007666348686557302,1299.5911865234375,0.5
2940.212,6328,96.0,607488,14574,41,,,,,
2918.3193,6332,96.0,608256,14593,41,-662.3353881835938,4595,0.0007666348686557302,2590.7509765625,0.5
2918.3193,6336,96.0,608256,14593,41,,,,,
2918.396,6340,96.0,609024,14611,41,-651.320068359375,4601,0.0007666348686557302,1137.15771484375,0.5
2918.396,6344,96.0,609024,14611,41,,,,,
2907.253,6348,96.0,609792,14629,41,-638.1847534179688,4607,0.0007666348686557302,2727.64208984375,0.5
2907.253,6352,96.0,609792,14629,41,,,,,
2876.0684,6356,96.0,610560,14648,41,-656.0655517578125,4613,0.0007666348686557302,6550.37939453125,0.5
2876.0684,6360,96.0,610560,14648,41,,,,,
2836.9524,6364,96.0,611328,14666,41,-670.4302978515625,4619,0.0007666348686557302,1075.932373046875,0.5
2836.9524,6368,96.0,611328,14666,41,,,,,
2808.9746,6372,96.0,612096,14684,41,-677.0970458984375,4625,0.0007666348686557302,1034.816162109375,0.5
2808.9746,6376,96.0,612096,14684,41,,,,,
2778.2341,6380,96.0,612864,14703,41,-687.0201416015625,4631,0.0007666348686557302,703.8223876953125,0.5
2778.2341,6384,96.0,612864,14703,41,,,,,
2767.5906,6388,96.0,613632,14721,41,-615.2433471679688,4637,0.0007666348686557302,716.975341796875,0.5
2767.5906,6392,96.0,613632,14721,41,,,,,
2737.364,6396,96.0,614400,14739,41,-701.8851318359375,4643,0.0007666348686557302,1092.15478515625,0.5
2737.364,6400,96.0,614400,14739,41,,,,,
2709.5288,6404,96.0,615168,14758,41,-683.4466552734375,4649,0.0007666348686557302,8002.048828125,0.5
2709.5288,6408,96.0,615168,14758,41,,,,,
2707.5505,6412,96.0,615936,14776,41,-684.5496826171875,4655,0.0007666348686557302,2499.35302734375,0.5
2707.5505,6416,96.0,615936,14776,41,,,,,
2727.5894,6420,96.0,616704,14795,41,-644.9066772460938,4661,0.0007666348686557302,1004.6356201171875,0.5
2727.5894,6424,96.0,616704,14795,41,,,,,
2774.7131,6428,96.0,617472,14813,41,-692.7061157226562,4667,0.0007666348686557302,4952.2177734375,0.5
2774.7131,6432,96.0,617472,14813,41,,,,,
2820.5994,6436,96.0,618240,14832,41,-696.3323974609375,4673,0.0007666348686557302,3146.49853515625,0.5
2820.5994,6440,96.0,618240,14832,41,,,,,
2860.9675,6444,96.0,619008,14850,41,-711.0986938476562,4679,0.0007666348686557302,5268.349609375,0.5
2860.9675,6448,96.0,619008,14850,41,,,,,
2920.7976,6452,96.0,619776,14869,41,-664.0635986328125,4685,0.0007666348686557302,2218.57275390625,0.5
2920.7976,6456,96.0,619776,14869,41,,,,,
2982.395,6460,96.0,620544,14887,41,-685.16015625,4691,0.0007666348686557302,4567.9638671875,0.5
2982.395,6464,96.0,620544,14887,41,,,,,
3050.6375,6468,96.0,621312,14905,41,-732.7250366210938,4697,0.0007666348686557302,5438.0556640625,0.5
3050.6375,6472,96.0,621312,14906,41,,,,,
3096.1265,6476,96.0,622080,14924,41,-706.842041015625,4703,0.0007666348686557302,2256.85009765625,0.5
3096.1265,6480,96.0,622080,14924,41,,,,,
3171.4485,6484,96.0,622848,14942,41,-761.1766357421875,4709,0.0007666348686557302,2619.663818359375,0.5
3171.4485,6488,96.0,622848,14942,41,,,,,
3263.9177,6492,96.0,623616,14961,41,-698.836669921875,4715,0.0007666348686557302,1031.16259765625,0.5
3263.9177,6496,96.0,623616,14961,41,,,,,
3369.6296,6500,96.0,624384,14980,41,-684.8181762695312,4721,0.0007666348686557302,3198.2529296875,0.5
3369.6296,6504,96.0,624384,14980,41,,,,,
3469.2397,6508,96.0,625152,14998,41,-653.2139282226562,4727,0.0007666348686557302,3606.2451171875,0.5
3469.2397,6512,96.0,625152,14998,41,,,,,
3529.6587,6516,96.0,625920,15017,41,-667.192626953125,4733,0.0007666348686557302,992.363037109375,0.5
3529.6587,6520,96.0,625920,15017,41,,,,,
3538.9065,6524,96.0,626688,15036,41,-677.0780029296875,4739,0.0007666348686557302,11045.841796875,0.5
3538.9065,6528,96.0,626688,15036,41,,,,,
3497.922,6532,96.0,627456,15055,41,-719.6492919921875,4745,0.0007666348686557302,1975.0638427734375,0.5
3497.922,6536,96.0,627456,15055,41,,,,,
3449.9368,6540,96.0,628224,15073,41,-659.2166748046875,4751,0.0007666348686557302,3327.71533203125,0.5
3449.9368,6544,96.0,628224,15073,41,,,,,
3403.1284,6548,96.0,628992,15092,41,-673.3863525390625,4757,0.0007666348686557302,3511.71728515625,0.5
3403.1284,6552,96.0,628992,15092,41,,,,,
3329.8906,6556,96.0,629760,15110,41,-738.6755981445312,4763,0.0007666348686557302,1087.303955078125,0.5
3329.8906,6560,96.0,629760,15110,41,,,,,
3225.9028,6564,96.0,630528,15129,41,-742.8021240234375,4769,0.0007666348686557302,1298.3792724609375,0.5
3225.9028,6568,96.0,630528,15129,41,,,,,
3147.6292,6572,96.0,631296,15147,41,-709.6646728515625,4775,0.0007666348686557302,3710.4658203125,0.5
3147.6292,6576,96.0,631296,15147,41,,,,,
3058.7544,6580,96.0,632064,15165,41,-672.3121337890625,4781,0.0007666348686557302,2327.7265625,0.5
3058.7544,6584,96.0,632064,15165,41,,,,,
2910.7568,6588,96.0,632832,15184,41,-692.9815673828125,4787,0.0007666348686557302,2350.262939453125,0.5
2910.7568,6592,96.0,632832,15184,41,,,,,
2751.4165,6596,96.0,633600,15203,41,-705.0218505859375,4793,0.0007666348686557302,6712.86328125,0.5
2751.4165,6600,96.0,633600,15203,41,,,,,
2558.2825,6604,96.0,634368,15221,41,-701.9357299804688,4799,0.0007666348686557302,5172.0712890625,0.5
2558.2825,6608,96.0,634368,15221,41,,,,,
2376.5303,6612,96.0,635136,15240,41,-674.1790771484375,4805,0.0007666348686557302,6515.16064453125,0.5
2376.5303,6616,96.0,635136,15240,41,,,,,
2237.258,6620,96.0,635904,15258,41,-690.3399658203125,4811,0.0007666348686557302,809.5626831054688,0.5
2237.258,6624,96.0,635904,15258,41,,,,,
2131.9312,6628,96.0,636672,15277,41,-665.0559692382812,4817,0.0007666348686557302,924.6787719726562,0.5
2131.9312,6632,96.0,636672,15277,41,,,,,
2055.2295,6636,96.0,637440,15296,41,-684.4593505859375,4823,0.0007666348686557302,2101.052978515625,0.5
2055.2295,6640,96.0,637440,15296,41,,,,,
2000.6251,6644,96.0,638208,15315,41,-680.150390625,4829,0.0007666348686557302,1352.352783203125,0.5
2000.6251,6648,96.0,638208,15315,41,,,,,
1988.3188,6652,96.0,638976,15334,41,-725.71875,4835,0.0007666348686557302,805.0868530273438,0.5
1988.3188,6656,96.0,638976,15334,41,,,,,
2026.8176,6660,96.0,639744,15352,41,-712.9937744140625,4841,0.0007666348686557302,888.716064453125,0.5
