rollout/ep_rew_mean,time/total_timesteps,time/time_elapsed,rollout/ep_len_mean,time/fps,time/episodes,train/actor_loss,train/n_updates,train/critic_loss,train/learning_rate
4169.1255,548352,36631,96.0,14,5708,,,,
4169.1255,548352,36631,96.0,14,5712,,,,
4197.1167,549120,36735,96.0,14,5716,-555.9310101866722,548864,3204.0656703710556,0.0022882963659741056
4197.1167,549120,36735,96.0,14,5720,,,,
4236.1377,549888,36753,96.0,14,5724,,,,
4236.1377,549888,36753,96.0,14,5728,,,,
4287.4697,550656,36772,96.0,14,5732,,,,
4287.4697,550656,36772,96.0,14,5736,,,,
4327.096,551424,36877,96.0,14,5740,-561.296530008316,550912,3294.4904960393906,0.0022882963659741056
4327.096,551424,36877,96.0,14,5744,,,,
4351.6387,552192,36895,96.0,14,5748,,,,
4351.6387,552192,36895,96.0,14,5752,,,,
4397.424,552960,36914,96.0,14,5756,,,,
4397.424,552960,36914,96.0,14,5760,,,,
4456.5854,553728,37019,96.0,14,5764,-565.6241600513458,552960,3282.8484708070755,0.0022882963659741056
4456.5854,553728,37019,96.0,14,5768,,,,
4489.7026,554496,37038,96.0,14,5772,,,,
4489.7026,554496,37038,96.0,14,5776,,,,
4487.92,555264,37143,96.0,14,5780,-569.9593445658684,555008,3270.1061598062515,0.0022882963659741056
4487.92,555264,37143,96.0,14,5784,,,,
4481.2383,556032,37161,96.0,14,5788,,,,
4481.2383,556032,37161,96.0,14,5792,,,,
4481.0405,556800,37180,96.0,14,5796,,,,
4481.0405,556800,37180,96.0,14,5800,,,,
4480.6157,557568,37284,96.0,14,5804,-570.7410938739777,557056,3414.032913684845,0.0022882963659741056
4480.6157,557568,37284,96.0,14,5808,,,,
4477.735,558336,37303,96.0,14,5812,,,,
4477.735,558336,37303,96.0,14,5816,,,,
4474.131,559104,37321,96.0,14,5820,,,,
4474.131,559104,37321,96.0,14,5824,,,,
4450.054,559872,37425,96.0,14,5828,-567.4466668367386,559104,3329.627410173416,0.0022882963659741056
4450.054,559872,37425,96.0,14,5832,,,,
4420.2026,560640,37444,96.0,14,5836,,,,
4420.2026,560640,37444,96.0,14,5840,,,,
4401.4297,561408,37548,96.0,14,5844,-560.0255349874496,561152,3012.1080964803696,0.0022882963659741056
4401.4297,561408,37548,96.0,14,5848,,,,
4361.475,562176,37568,96.0,14,5852,,,,
4361.475,562176,37568,96.0,14,5856,,,,
4325.7,562944,37586,96.0,14,5860,,,,
4325.7,562944,37586,96.0,14,5864,,,,
4323.3994,563712,37692,96.0,14,5868,-557.9964539408684,563200,3182.491668820381,0.0022882963659741056
4323.3994,563712,37692,96.0,14,5872,,,,
4316.8164,564480,37710,96.0,14,5876,,,,
4316.8164,564480,37710,96.0,14,5880,,,,
4315.8164,565248,37729,96.0,14,5884,,,,
4315.8164,565248,37729,96.0,14,5888,,,,
4308.504,566016,37834,96.0,14,5892,-562.7089297771454,565248,3221.981980443001,0.0022882963659741056
4308.504,566016,37834,96.0,14,5896,,,,
4310.198,566784,37852,96.0,14,5900,,,,
4310.198,566784,37852,96.0,14,5904,,,,
4306.304,567552,37957,96.0,14,5908,-567.0074035525322,567296,3393.850924730301,0.0022882963659741056
4306.304,567552,37957,96.0,14,5912,,,,
4311.955,568320,37975,96.0,14,5916,,,,
4311.955,568320,37975,96.0,14,5920,,,,
4321.476,569088,37994,96.0,14,5924,,,,
4321.476,569088,37994,96.0,14,5928,,,,
4338.8154,569856,38098,96.0,14,5932,-570.1915503740311,569344,3808.1859151124954,0.0022882963659741056
4338.8154,569856,38098,96.0,14,5936,,,,
4356.5835,570624,38116,96.0,14,5940,,,,
4356.5835,570624,38116,96.0,14,5944,,,,
4377.4873,571392,38135,96.0,14,5948,,,,
4377.4873,571392,38135,96.0,14,5952,,,,
4412.7515,572160,38239,96.0,14,5956,-569.2433823943138,571392,3930.0875477790833,0.0022882963659741056
4412.7515,572160,38239,96.0,14,5960,,,,
4427.0225,572928,38257,96.0,14,5964,,,,
4427.0225,572928,38257,96.0,14,5968,,,,
4427.345,573696,38362,96.0,14,5972,-571.306952059269,573440,3811.0033972263336,0.0022882963659741056
4427.345,573696,38362,96.0,14,5976,,,,
4428.8926,574464,38380,96.0,14,5980,,,,
4428.8926,574464,38380,96.0,14,5984,,,,
4427.2007,575232,38398,96.0,14,5988,,,,
4427.2007,575232,38398,96.0,14,5992,,,,
4423.588,576000,38503,96.0,14,5996,-572.82316416502,575488,3824.7693821191788,0.0022882963659741056
4423.588,576000,38503,96.0,14,6000,,,,
4428.094,576768,38522,96.0,14,6004,,,,
4428.094,576768,38522,96.0,14,6008,,,,
4421.002,577536,38540,96.0,14,6012,,,,
4421.002,577536,38540,96.0,14,6016,,,,
4398.9077,578304,38645,96.0,14,6020,-573.6838570833206,577536,3767.0023732185364,0.0022882963659741056
4398.9077,578304,38645,96.0,14,6024,,,,
4378.5664,579072,38663,96.0,14,6028,,,,
4378.5664,579072,38663,96.0,14,6032,,,,
4363.592,579840,38768,96.0,14,6036,-577.0692785978317,579584,3775.656356692314,0.0022882963659741056
4363.592,579840,38768,96.0,14,6040,,,,
4355.03,580608,38786,96.0,14,6044,,,,
4355.03,580608,38786,96.0,14,6048,,,,
4342.439,581376,38804,96.0,14,6052,,,,
4342.439,581376,38804,96.0,14,6056,,,,
4350.043,582144,38909,96.0,14,6060,-577.3143147826195,581632,3867.7904011011124,0.0022882963659741056
4350.043,582144,38909,96.0,14,6064,,,,
4354.666,582912,38927,96.0,14,6068,,,,
4354.666,582912,38927,96.0,14,6072,,,,
4358.766,583680,38945,96.0,14,6076,,,,
4358.766,583680,38945,96.0,14,6080,,,,
4362.969,584448,39050,96.0,14,6084,-573.6236060261726,583680,3988.577604532242,0.0022882963659741056
4362.969,584448,39050,96.0,14,6088,,,,
4368.37,585216,39068,96.0,14,6092,,,,
4368.37,585216,39068,96.0,14,6096,,,,
4368.851,585984,39173,96.0,14,6100,-572.6529293060303,585728,4069.6716763973236,0.0022882963659741056
4368.851,585984,39173,96.0,14,6104,,,,
4364.298,586752,39191,96.0,14,6108,,,,
4364.298,586752,39191,96.0,14,6112,,,,
4369.287,587520,39209,96.0,14,6116,,,,
4369.287,587520,39209,96.0,14,6120,,,,
4387.3843,588288,39314,96.0,14,6124,-569.6699052453041,587776,3757.4171352386475,0.0022882963659741056
4387.3843,588288,39314,96.0,14,6128,,,,
4394.7666,589056,39332,96.0,14,6132,,,,
4394.7666,589056,39332,96.0,14,6136,,,,
4401.5024,589824,39350,96.0,14,6140,,,,
4401.5024,589824,39350,96.0,14,6144,,,,
4416.5356,590592,39455,96.0,14,6148,-574.9454388618469,589824,3803.6177431344986,0.0022882963659741056
4416.5356,590592,39455,96.0,14,6152,,,,
4417.1445,591360,39473,96.0,14,6156,,,,
4417.1445,591360,39473,96.0,14,6160,,,,
4409.3574,592128,39577,96.0,14,6164,-578.8356491327286,591872,3757.3337824344635,0.0022882963659741056
4409.3574,592128,39577,96.0,14,6168,,,,
4410.9746,592896,39596,96.0,14,6172,,,,
4410.9746,592896,39596,96.0,14,6176,,,,
4416.1157,593664,39615,96.0,14,6180,,,,
4416.1157,593664,39615,96.0,14,6184,,,,
4416.3477,594432,39720,96.0,14,6188,-578.1754351258278,593920,3741.354226589203,0.0022882963659741056
4416.3477,594432,39720,96.0,14,6192,,,,
4427.295,595200,39738,96.0,14,6196,,,,
4427.295,595200,39738,96.0,14,6200,,,,
4434.9414,595968,39756,96.0,14,6204,,,,
4434.9414,595968,39756,96.0,14,6208,,,,
4453.446,596736,39861,96.0,14,6212,-576.9586896896362,595968,3698.6947408914566,0.0022882963659741056
4453.446,596736,39861,96.0,14,6216,,,,
4457.9043,597504,39879,96.0,14,6220,,,,
4457.9043,597504,39879,96.0,14,6224,,,,
4469.226,598272,39984,96.0,14,6228,-575.6445822119713,598016,3697.8092044591904,0.0022882963659741056
4469.226,598272,39984,96.0,14,6232,,,,
4483.684,599040,40002,96.0,14,6236,,,,
4483.684,599040,40002,96.0,14,6240,,,,
4486.7964,599808,40021,96.0,14,6244,,,,
4486.7964,599808,40021,96.0,14,6248,,,,
4493.0635,600576,40125,96.0,14,6252,-575.4288954734802,600064,3561.3790382146835,0.0022882963659741056
4493.0635,600576,40125,96.0,14,6256,,,,
4502.856,601344,40143,96.0,14,6260,,,,
4502.856,601344,40143,96.0,14,6264,,,,
4509.366,602112,40162,96.0,14,6268,,,,
4509.366,602112,40162,96.0,14,6272,,,,
4512.989,602880,40266,96.0,14,6276,-574.3559054732323,602112,3739.4293974637985,0.0022882963659741056
4512.989,602880,40266,96.0,14,6280,,,,
4514.5127,603648,40285,96.0,14,6284,,,,
4514.5127,603648,40285,96.0,14,6288,,,,
4509.1,604416,40389,96.0,14,6292,-572.9452314376831,604160,3555.8269288539886,0.0022882963659741056
4509.1,604416,40389,96.0,14,6296,,,,
4503.374,605184,40407,96.0,14,6300,,,,
4503.374,605184,40407,96.0,14,6304,,,,
4490.819,605952,40426,96.0,14,6308,,,,
4490.819,605952,40426,96.0,14,6312,,,,
4465.475,606720,40529,96.0,14,6316,-564.7482160925865,606208,3742.0368918180466,0.0022882963659741056
4465.475,606720,40529,96.0,14,6320,,,,
4426.5874,607488,40547,96.0,14,6324,,,,
4426.5874,607488,40547,96.0,14,6328,,,,
4376.084,608256,40566,96.0,14,6332,,,,
4376.084,608256,40566,96.0,14,6336,,,,
4352.56,609024,40669,96.0,14,6340,-545.1643707454205,608256,3079.1508519649506,0.0022882963659741056
4352.56,609024,40669,96.0,14,6344,,,,
4336.936,609792,40687,96.0,14,6348,,,,
4336.936,609792,40687,96.0,14,6352,,,,
4314.456,610560,40791,96.0,14,6356,-556.7434599995613,610304,2898.0186046361923,0.0022882963659741056
4314.456,610560,40791,96.0,14,6360,,,,
4300.0376,611328,40809,96.0,14,6364,,,,
4300.0376,611328,40809,96.0,14,6368,,,,
4284.707,612096,40828,96.0,14,6372,,,,
4284.707,612096,40828,96.0,14,6376,,,,
4277.4717,612864,40931,96.0,14,6380,-566.373303592205,612352,3108.086308121681,0.0022882963659741056
4277.4717,612864,40931,96.0,14,6384,,,,
4276.5264,613632,40950,96.0,14,6388,,,,
4276.5264,613632,40950,96.0,14,6392,,,,
4273.2627,614400,40970,96.0,14,6396,,,,
4273.2627,614400,40970,96.0,14,6400,,,,
4258.0933,615168,41074,96.0,14,6404,-570.4680135250092,614400,3281.448778629303,0.0022882963659741056
4258.0933,615168,41074,96.0,14,6408,,,,
4251.9937,615936,41092,96.0,14,6412,,,,
4251.9937,615936,41092,96.0,14,6416,,,,
4254.799,616704,41196,96.0,14,6420,-568.630106985569,616448,3419.5653821229935,0.0022882963659741056
4254.799,616704,41196,96.0,14,6424,,,,
4283.5986,617472,41214,96.0,14,6428,,,,
4283.5986,617472,41214,96.0,14,6432,,,,
4293.6865,618240,41233,96.0,14,6436,,,,
4293.6865,618240,41233,96.0,14,6440,,,,
4295.0977,619008,41336,96.0,14,6444,-573.3579838871956,618496,3415.844487309456,0.0022882963659741056
4295.0977,619008,41336,96.0,14,6448,,,,
4313.2896,619776,41354,96.0,14,6452,,,,
4313.2896,619776,41354,96.0,14,6456,,,,
4328.3735,620544,41372,96.0,14,6460,,,,
4328.3735,620544,41372,96.0,14,6464,,,,
4342.1763,621312,41475,96.0,14,6468,-571.2816729545593,620544,3364.986466050148,0.0022882963659741056
4342.1763,621312,41475,96.0,14,6472,,,,
4360.8813,622080,41494,96.0,14,6476,,,,
4360.8813,622080,41494,96.0,14,6480,,,,
4376.0254,622848,41597,96.0,14,6484,-568.4667274951935,622592,3628.716616868973,0.0022882963659741056
4376.0254,622848,41597,96.0,14,6488,,,,
4382.46,623616,41615,96.0,14,6492,,,,
4382.46,623616,41615,96.0,14,6496,,,,
4397.1235,624384,41634,96.0,14,6500,,,,
4397.1235,624384,41634,96.0,14,6504,,,,
4409.503,625152,41737,96.0,14,6508,-566.9950723648071,624640,3107.601354956627,0.0022882963659741056
4409.503,625152,41737,96.0,14,6512,,,,
4428.3076,625920,41755,96.0,14,6516,,,,
4428.3076,625920,41755,96.0,14,6520,,,,
4446.094,626688,41774,96.0,15,6524,,,,
4446.094,626688,41774,96.0,15,6528,,,,
4474.379,627456,41877,96.0,14,6532,-553.960421204567,626688,2583.4921939969063,0.0022882963659741056
4474.379,627456,41877,96.0,14,6536,,,,
4491.661,628224,41895,96.0,14,6540,,,,
4491.661,628224,41895,96.0,14,6544,,,,
4505.5464,628992,41999,96.0,14,6548,-561.7782640457153,628736,2637.826280295849,0.0022882963659741056
4505.5464,628992,41999,96.0,14,6552,,,,
4498.6025,629760,42017,96.0,14,6556,,,,
4498.6025,629760,42017,96.0,14,6560,,,,
4488.2983,630528,42036,96.0,14,6564,,,,
4488.2983,630528,42036,96.0,14,6568,,,,
4460.0015,631296,42139,96.0,14,6572,-576.7037143707275,630784,2876.819281756878,0.0022882963659741056
4460.0015,631296,42139,96.0,14,6576,,,,
4415.748,632064,42158,96.0,14,6580,,,,
4415.748,632064,42158,96.0,14,6584,,,,
4389.4087,632832,42176,96.0,15,6588,,,,
4389.4087,632832,42176,96.0,15,6592,,,,
4388.0117,633600,42280,96.0,14,6596,-579.7950753569603,632832,3652.063734769821,0.0022882963659741056
4388.0117,633600,42280,96.0,14,6600,,,,
4395.138,634368,42298,96.0,14,6604,,,,
4395.138,634368,42298,96.0,14,6608,,,,
4400.2754,635136,42401,96.0,14,6612,-584.1067272424698,634880,3457.150456428528,0.0022882963659741056
4400.2754,635136,42401,96.0,14,6616,,,,
4398.879,635904,42420,96.0,14,6620,,,,
4398.879,635904,42420,96.0,14,6624,,,,
4396.588,636672,42438,96.0,15,6628,,,,
4396.588,636672,42438,96.0,15,6632,,,,
4387.6235,637440,42541,96.0,14,6636,-588.1047647595406,636928,3210.567533493042,0.0022882963659741056
4387.6235,637440,42541,96.0,14,6640,,,,
4399.2515,638208,42560,96.0,14,6644,,,,
4399.2515,638208,42560,96.0,14,6648,,,,
4414.305,638976,42578,96.0,15,6652,,,,
4414.305,638976,42578,96.0,15,6656,,,,
4419.2017,639744,42682,96.0,14,6660,-586.0487443804741,638976,3317.169966816902,0.0022882963659741056
4419.2017,639744,42682,96.0,14,6664,,,,
4434.8027,640512,42700,96.0,15,6668,,,,
4434.8027,640512,42700,96.0,15,6672,,,,
4468.3013,641280,42804,96.0,14,6676,-589.1298232078552,641024,3312.6886850595474,0.0022882963659741056
4468.3013,641280,42804,96.0,14,6680,,,,
4494.021,642048,42822,96.0,14,6684,,,,
4494.021,642048,42822,96.0,14,6688,,,,
4502.827,642816,42840,96.0,15,6692,,,,
4502.827,642816,42840,96.0,15,6696,,,,
4512.1714,643584,42944,96.0,14,6700,-592.676575422287,643072,3242.911344885826,0.0022882963659741056
4512.1714,643584,42944,96.0,14,6704,,,,
4526.47,644352,42962,96.0,14,6708,,,,
4526.47,644352,42962,96.0,14,6712,,,,
4542.5864,645120,42981,96.0,15,6716,,,,
4542.5864,645120,42981,96.0,15,6720,,,,
4550.628,645888,43084,96.0,14,6724,-594.5451671481133,645120,3111.2942761182785,0.0022882963659741056
4550.628,645888,43084,96.0,14,6728,,,,
4565.694,646656,43103,96.0,15,6732,,,,
4565.694,646656,43103,96.0,15,6736,,,,
4563.42,647424,43206,96.0,14,6740,-593.4008543491364,647168,3183.05495929718,0.0022882963659741056
4563.42,647424,43206,96.0,14,6744,,,,
4544.043,648192,43225,96.0,14,6748,,,,
4544.043,648192,43225,96.0,14,6752,,,,
4538.7593,648960,43244,96.0,15,6756,,,,
4538.7593,648960,43244,96.0,15,6760,,,,
4533.3037,649728,43346,96.0,14,6764,-589.2924834489822,649216,2939.6433457136154,0.0022882963659741056
4533.3037,649728,43346,96.0,14,6768,,,,
4525.785,650496,43365,96.0,15,6772,,,,
4525.785,650496,43365,96.0,15,6776,,,,
4520.719,651264,43383,96.0,15,6780,,,,
4520.719,651264,43383,96.0,15,6784,,,,
4527.3687,652032,43487,96.0,14,6788,-589.9694898724556,651264,3066.384345769882,0.0022882963659741056
4527.3687,652032,43487,96.0,14,6792,,,,
4531.025,652800,43505,96.0,15,6796,,,,
4531.025,652800,43505,96.0,15,6800,,,,
4535.646,653568,43608,96.0,14,6804,-583.7755386829376,653312,3239.039561510086,0.0022882963659741056
4535.646,653568,43608,96.0,14,6808,,,,
4485.916,654336,43627,96.0,14,6812,,,,
4485.916,654336,43627,96.0,14,6816,,,,
4445.192,655104,43645,96.0,15,6820,,,,
4445.192,655104,43645,96.0,15,6824,,,,
4417.9634,655872,43748,96.0,14,6828,-570.1590621471405,655360,2830.8556950092316,0.0022882963659741056
4417.9634,655872,43748,96.0,14,6832,,,,
4393.4395,656640,43766,96.0,15,6836,,,,
4393.4395,656640,43766,96.0,15,6840,,,,
4378.139,657408,43785,96.0,15,6844,,,,
4378.139,657408,43785,96.0,15,6848,,,,
4363.611,658176,43889,96.0,14,6852,-565.0675478577614,657408,2689.2140520215034,0.0022882963659741056
4363.611,658176,43889,96.0,14,6856,,,,
4354.3545,658944,43907,96.0,15,6860,,,,
4354.3545,658944,43907,96.0,15,6864,,,,
4350.774,659712,44010,96.0,14,6868,-563.5936810970306,659456,2810.530842423439,0.0022882963659741056
4350.774,659712,44010,96.0,14,6872,,,,
4348.0303,660480,44029,96.0,15,6876,,,,
4348.0303,660480,44029,96.0,15,6880,,,,
4337.6123,661248,44047,96.0,15,6884,,,,
4337.6123,661248,44047,96.0,15,6888,,,,
4318.2637,662016,44151,96.0,14,6892,-567.6202439069748,661504,2772.129137337208,0.0022882963659741056
4318.2637,662016,44151,96.0,14,6896,,,,
4311.7017,662784,44169,96.0,15,6900,,,,
4311.7017,662784,44169,96.0,15,6904,,,,
4320.634,663552,44188,96.0,15,6908,,,,
4320.634,663552,44188,96.0,15,6912,,,,
4359.545,664320,44290,96.0,14,6916,-568.1871474385262,663552,2716.8794713020325,0.0022882963659741056
4359.545,664320,44290,96.0,14,6920,,,,
4391.6143,665088,44308,96.0,15,6924,,,,
4391.6143,665088,44308,96.0,15,6928,,,,
4407.0483,665856,44411,96.0,14,6932,-570.9226912856102,665600,2536.6044239997864,0.0022882963659741056
4407.0483,665856,44411,96.0,14,6936,,,,
4425.5073,666624,44430,96.0,15,6940,,,,
4425.5073,666624,44430,96.0,15,6944,,,,
4440.38,667392,44448,96.0,15,6948,,,,
4440.38,667392,44448,96.0,15,6952,,,,
4454.487,668160,44551,96.0,14,6956,-572.0147122144699,667648,2512.6643980145454,0.0022882963659741056
4454.487,668160,44551,96.0,14,6960,,,,
4465.185,668928,44569,96.0,15,6964,,,,
4465.185,668928,44569,96.0,15,6968,,,,
4473.891,669696,44588,96.0,15,6972,,,,
4473.891,669696,44588,96.0,15,6976,,,,
4485.8613,670464,44691,96.0,15,6980,-571.0599456429482,669696,2479.8357130885124,0.0022882963659741056
4485.8613,670464,44691,96.0,15,6984,,,,
4497.5493,671232,44709,96.0,15,6988,,,,
4497.5493,671232,44709,96.0,15,6992,,,,
4509.7876,672000,44812,96.0,14,6996,-572.7267217040062,671744,2519.03660094738,0.0022882963659741056
4509.7876,672000,44812,96.0,14,7000,,,,
4510.7524,672768,44831,96.0,15,7004,,,,
4510.7524,672768,44831,96.0,15,7008,,,,
4517.7295,673536,44849,96.0,15,7012,,,,
4517.7295,673536,44849,96.0,15,7016,,,,
4515.2715,674304,44952,96.0,15,7020,-573.7066171765327,673792,2559.4086884260178,0.0022882963659741056
4515.2715,674304,44952,96.0,15,7024,,,,
4501.4146,675072,44970,96.0,15,7028,,,,
4501.4146,675072,44970,96.0,15,7032,,,,
4497.008,675840,44989,96.0,15,7036,,,,
4497.008,675840,44989,96.0,15,7040,,,,
4487.7666,676608,45092,96.0,15,7044,-572.8787787556648,675840,2522.0855275392532,0.0022882963659741056
4487.7666,676608,45092,96.0,15,7048,,,,
4488.381,677376,45110,96.0,15,7052,,,,
4488.381,677376,45110,96.0,15,7056,,,,
4484.9795,678144,45213,96.0,14,7060,-574.6561395525932,677888,2414.2762986421585,0.0022882963659741056
4484.9795,678144,45213,96.0,14,7064,,,,
4485.2227,678912,45232,96.0,15,7068,,,,
4485.2227,678912,45232,96.0,15,7072,,,,
4480.9375,679680,45250,96.0,15,7076,,,,
4480.9375,679680,45250,96.0,15,7080,,,,
4473.8276,680448,45353,96.0,15,7084,-573.7149046063423,679936,2349.7946008443832,0.0022882963659741056
4473.8276,680448,45353,96.0,15,7088,,,,
4464.0186,681216,45371,96.0,15,7092,,,,
4464.0186,681216,45371,96.0,15,7096,,,,
4444.982,681984,45390,96.0,15,7100,,,,
4444.982,681984,45390,96.0,15,7104,,,,
4433.15,682752,45493,96.0,15,7108,-569.7359367012978,681984,2398.812610924244,0.0022882963659741056
4433.15,682752,45493,96.0,15,7112,,,,
4420.6436,683520,45512,96.0,15,7116,,,,
4420.6436,683520,45512,96.0,15,7120,,,,
4414.434,684288,45616,96.0,15,7124,-568.9585266113281,684032,2423.4132204651833,0.0022882963659741056
4414.434,684288,45616,96.0,15,7128,,,,
4415.024,685056,45635,96.0,15,7132,,,,
4415.024,685056,45635,96.0,15,7136,,,,
4420.7227,685824,45653,96.0,15,7140,,,,
4420.7227,685824,45653,96.0,15,7144,,,,
4417.341,686592,45757,96.0,15,7148,-567.6387898921967,686080,2473.5891204476357,0.0022882963659741056
4417.341,686592,45757,96.0,15,7152,,,,
4434.341,687360,45775,96.0,15,7156,,,,
4434.341,687360,45775,96.0,15,7160,,,,
4455.598,688128,45794,96.0,15,7164,,,,
4455.598,688128,45794,96.0,15,7168,,,,
4454.228,688896,45897,96.0,15,7172,-560.5023329257965,688128,2474.90116417408,0.0022882963659741056
4454.228,688896,45897,96.0,15,7176,,,,
4446.2783,689664,45916,96.0,15,7180,,,,
4446.2783,689664,45916,96.0,15,7184,,,,
4443.4614,690432,46019,96.0,15,7188,-558.2438086271286,690176,2390.4844695329666,0.0022882963659741056
4443.4614,690432,46019,96.0,15,7192,,,,
4447.5957,691200,46038,96.0,15,7196,,,,
4447.5957,691200,46038,96.0,15,7200,,,,
4451.976,691968,46056,96.0,15,7204,,,,
4451.976,691968,46056,96.0,15,7208,,,,
4452.1724,692736,46160,96.0,15,7212,-561.951209962368,692224,2164.300264596939,0.0022882963659741056
4452.1724,692736,46160,96.0,15,7216,,,,
4452.6914,693504,46178,96.0,15,7220,,,,
4452.6914,693504,46178,96.0,15,7224,,,,
4456.0293,694272,46196,96.0,15,7228,,,,
4456.0293,694272,46196,96.0,15,7232,,,,
4455.203,695040,46300,96.0,15,7236,-562.6963021755219,694272,2241.8870307803154,0.0022882963659741056
4455.203,695040,46300,96.0,15,7240,,,,
4458.587,695808,46318,96.0,15,7244,,,,
4458.587,695808,46318,96.0,15,7248,,,,
4447.5625,696576,46421,96.0,15,7252,-565.7458976507187,696320,2129.1488558650017,0.0022882963659741056
4447.5625,696576,46421,96.0,15,7256,,,,
4441.5635,697344,46440,96.0,15,7260,,,,
4441.5635,697344,46440,96.0,15,7264,,,,
4447.417,698112,46458,96.0,15,7268,,,,
4447.417,698112,46458,96.0,15,7272,,,,
4462.615,698880,46561,96.0,15,7276,-563.7816973924637,698368,2234.7758779525757,0.0022882963659741056
4462.615,698880,46561,96.0,15,7280,,,,
4484.8745,699648,46579,96.0,15,7284,,,,
4484.8745,699648,46579,96.0,15,7288,,,,
4505.542,700416,46598,96.0,15,7292,,,,
4505.542,700416,46598,96.0,15,7296,,,,
4501.8345,701184,46701,96.0,15,7300,-564.726481795311,700416,2050.843548834324,0.0022882963659741056
4501.8345,701184,46701,96.0,15,7304,,,,
4503.326,701952,46719,96.0,15,7308,,,,
4503.326,701952,46719,96.0,15,7312,,,,
4504.314,702720,46822,96.0,15,7316,-564.7206763625145,702464,2103.7512426376343,0.0022882963659741056
4504.314,702720,46822,96.0,15,7320,,,,
4529.0283,703488,46841,96.0,15,7324,,,,
4529.0283,703488,46841,96.0,15,7328,,,,
4546.175,704256,46859,96.0,15,7332,,,,
4546.175,704256,46859,96.0,15,7336,,,,
4545.1846,705024,46962,96.0,15,7340,-566.9280214309692,704512,2479.130335330963,0.0022882963659741056
4545.1846,705024,46962,96.0,15,7344,,,,
4544.921,705792,46981,96.0,15,7348,,,,
4544.921,705792,46981,96.0,15,7352,,,,
4532.869,706560,46999,96.0,15,7356,,,,
4532.869,706560,46999,96.0,15,7360,,,,
4480.832,707328,47103,96.0,15,7364,-564.3168192505836,706560,2989.9028886556625,0.0022882963659741056
4480.832,707328,47103,96.0,15,7368,,,,
4422.914,708096,47121,96.0,15,7372,,,,
4422.914,708096,47121,96.0,15,7376,,,,
4345.696,708864,47225,96.0,15,7380,-553.6565155386925,708608,2741.0668451189995,0.0022882963659741056
4345.696,708864,47225,96.0,15,7384,,,,
4314.245,709632,47243,96.0,15,7388,,,,
4314.245,709632,47243,96.0,15,7392,,,,
4295.242,710400,47262,96.0,15,7396,,,,
4295.242,710400,47262,96.0,15,7400,,,,
4309.2886,711168,47365,96.0,15,7404,-539.1951623558998,710656,2314.608535349369,0.0022882963659741056
4309.2886,711168,47365,96.0,15,7408,,,,
4301.2363,711936,47383,96.0,15,7412,,,,
4301.2363,711936,47383,96.0,15,7416,,,,
4282.26,712704,47402,96.0,15,7420,,,,
4282.26,712704,47402,96.0,15,7424,,,,
4261.032,713472,47505,96.0,15,7428,-521.9309430718422,712704,3601.530449271202,0.0022882963659741056
4261.032,713472,47505,96.0,15,7432,,,,
4259.2627,714240,47523,96.0,15,7436,,,,
4259.2627,714240,47523,96.0,15,7440,,,,
4272.1904,715008,47627,96.0,15,7444,-515.9364162683487,714752,3359.0236480236053,0.0022882963659741056
4272.1904,715008,47627,96.0,15,7448,,,,
4288.275,715776,47645,96.0,15,7452,,,,
4288.275,715776,47645,96.0,15,7456,,,,
4331.346,716544,47664,96.0,15,7460,,,,
4331.346,716544,47664,96.0,15,7464,,,,
4383.9736,717312,47767,96.0,15,7468,-520.8822844326496,716800,3046.3086730241776,0.0022882963659741056
4383.9736,717312,47767,96.0,15,7472,,,,
4436.1704,718080,47785,96.0,15,7476,,,,
4436.1704,718080,47785,96.0,15,7480,,,,
4478.9683,718848,47804,96.0,15,7484,,,,
4478.9683,718848,47804,96.0,15,7488,,,,
4491.135,719616,47907,96.0,15,7492,-547.4571547210217,718848,3409.6761714220047,0.0022882963659741056
4491.135,719616,47907,96.0,15,7496,,,,
4493.2983,720384,47926,96.0,15,7500,,,,
4493.2983,720384,47926,96.0,15,7504,,,,
4497.0786,721152,48029,96.0,15,7508,-555.4693747162819,720896,4169.441835641861,0.0022882963659741056
4497.0786,721152,48029,96.0,15,7512,,,,
4526.9453,721920,48048,96.0,15,7516,,,,
4526.9453,721920,48048,96.0,15,7520,,,,
4551.9014,722688,48066,96.0,15,7524,,,,
4551.9014,722688,48066,96.0,15,7528,,,,
4567.8467,723456,48170,96.0,15,7532,-557.7232183814049,722944,3254.2103884220123,0.0022882963659741056
4567.8467,723456,48170,96.0,15,7536,,,,
4570.231,724224,48188,96.0,15,7540,,,,
4570.231,724224,48188,96.0,15,7544,,,,
4568.234,724992,48207,96.0,15,7548,,,,
4568.234,724992,48207,96.0,15,7552,,,,
4557.5845,725760,48310,96.0,15,7556,-549.5712450742722,724992,2533.1313343048096,0.0022882963659741056
4557.5845,725760,48310,96.0,15,7560,,,,
4552.3164,726528,48328,96.0,15,7564,,,,
4552.3164,726528,48328,96.0,15,7568,,,,
4556.312,727296,48432,96.0,15,7572,-555.6851868629456,727040,2334.721430361271,0.0022882963659741056
4556.312,727296,48432,96.0,15,7576,,,,
4554.665,728064,48450,96.0,15,7580,,,,
4554.665,728064,48450,96.0,15,7584,,,,
4556.2876,728832,48468,96.0,15,7588,,,,
4556.2876,728832,48468,96.0,15,7592,,,,
