time/iterations,time/time_elapsed,time/total_timesteps,time/fps,train/entropy_loss,train/approx_kl,train/n_updates,train/explained_variance,train/learning_rate,train/value_loss,train/clip_fraction,train/std,train/clip_range,train/policy_gradient_loss,train/loss,rollout/ep_len_mean,rollout/ep_rew_mean
8377,13020,536128,41,-20.582424545288085,0.069706604,41880,0.006276845932006836,0.0010553559311956718,494951.99375,0.453125,1.7665753364562988,0.1,0.03381003402173519,404929.1875,96.0,1401.8862
8378,13021,536192,41,-20.592848205566405,0.021576043,41885,0.7146021127700806,0.0010553559311956718,242.56735229492188,0.334375,1.7699600458145142,0.1,-0.026366860419511796,192.98587036132812,96.0,1401.8862
8379,13023,536256,41,-20.602700805664064,0.0041528754,41890,0.1477220058441162,0.0010553559311956718,2784.221728515625,0.06875,1.7723921537399292,0.1,-0.01585539635270834,2273.785888671875,96.0,1401.8862
8380,13025,536320,41,-20.610330963134764,0.001233533,41895,0.7339264154434204,0.0010553559311956718,219.44505615234374,0.00625,1.7739230394363403,0.1,-0.0029448036104440687,150.6575164794922,96.0,1401.8862
8381,13026,536384,41,-20.615266036987304,0.0148522705,41900,0.18828827142715454,0.0010553559311956718,117.9660873413086,0.190625,1.7747021913528442,0.1,-0.018356707133352756,69.52108001708984,96.0,1401.8862
8382,13028,536448,41,-20.61820182800293,0.0049965056,41905,0.8831797242164612,0.0010553559311956718,272.061279296875,0.09375,1.7752659320831299,0.1,-0.01710311770439148,213.49490356445312,96.0,1401.8862
8383,13029,536512,41,-20.621370697021483,0.012070591,41910,0.9053954780101776,0.0010553559311956718,112.96608123779296,0.178125,1.7753890752792358,0.1,-0.018277236074209214,86.16853332519531,96.0,1401.8862
8384,13031,536576,41,-20.62239875793457,0.02282463,41915,0.7630883604288101,0.0010553559311956718,90.07952575683593,0.128125,1.7752398252487183,0.1,-0.002376155182719231,59.4597053527832,96.0,1401.8862
8385,13032,536640,41,-20.622437286376954,0.0048247436,41920,0.9307449981570244,0.0010553559311956718,74.59551315307617,0.0875,1.7750378847122192,0.1,-0.011233286559581756,47.38880920410156,96.0,1401.8862
8386,13034,536704,41,-20.622120666503907,0.0057554636,41925,0.8864155262708664,0.0010553559311956718,72.5663345336914,0.071875,1.775078296661377,0.1,-0.016331425122916698,55.7993278503418,96.0,1401.8862
8387,13035,536768,41,-20.621560668945314,0.025109071,41930,0.8890606239438057,0.0010553559311956718,29.67739486694336,0.26875,1.774661898612976,0.1,-0.022812548279762267,22.94870948791504,96.0,1401.8862
8388,13037,536832,41,-20.618341064453126,0.008530773,41935,0.7725096344947815,0.0010553559311956718,20.779697036743165,0.203125,1.7739266157150269,0.1,-0.01153358481824398,14.06544303894043,96.0,1400.2495
8389,13038,536896,41,-20.616626358032228,0.017380144,41940,-0.004273056983947754,0.0010553559311956718,489285.6375,0.240625,1.7734198570251465,0.1,0.00153848584741354,400082.0,96.0,1400.2495
8390,13040,536960,41,-20.615206146240233,0.014224664,41945,0.8165484070777893,0.0010553559311956718,200.2027099609375,0.325,1.7727493047714233,0.1,-0.024837983772158623,156.17445373535156,96.0,1400.2495
8391,13041,537024,41,-20.61224708557129,0.007100364,41950,0.12758564949035645,0.0010553559311956718,3288.160302734375,0.14375,1.7722728252410889,0.1,-0.01826021634042263,2686.336669921875,96.0,1400.2495
8392,13043,537088,41,-20.61139030456543,0.0039548017,41955,0.7241568267345428,0.0010553559311956718,186.7655792236328,0.06875,1.7722176313400269,0.1,-0.0037577119655907154,116.06051635742188,96.0,1400.2495
8393,13044,537152,41,-20.612642669677733,0.038086243,41960,0.6710396707057953,0.0010553559311956718,59.26923522949219,0.503125,1.7723857164382935,0.1,-0.015693974494934083,43.66809844970703,96.0,1400.2495
8394,13046,537216,41,-20.61466064453125,0.007739869,41965,0.9204540103673935,0.0010553559311956718,152.42923889160156,0.153125,1.7727172374725342,0.1,-0.009892701357603072,110.0367431640625,96.0,1400.2495
8395,13047,537280,41,-20.617800903320312,0.021844484,41970,0.95151636749506,0.0010553559311956718,60.209590911865234,0.303125,1.7727465629577637,0.1,-0.03138076364994049,46.09367752075195,96.0,1400.2495
8396,13049,537344,41,-20.619935989379883,0.0052783396,41975,0.5134992003440857,0.0010553559311956718,63.40870819091797,0.115625,1.7722424268722534,0.1,-0.008200000785291196,42.48027038574219,96.0,1400.2495
8397,13050,537408,41,-20.617492294311525,0.011139642,41980,0.7638326585292816,0.0010553559311956718,14.183559989929199,0.19375,1.7694169282913208,0.1,-0.02165777012705803,10.542742729187012,96.0,1400.2495
8398,13052,537472,41,-20.61086654663086,0.09166997,41985,0.7384190857410431,0.0010553559311956718,9.973965072631836,0.428125,1.7667282819747925,0.1,-0.01123199351131916,7.546497344970703,96.0,1400.2495
8399,13053,537536,41,-20.600613403320313,0.028630491,41990,0.8025300353765488,0.0010553559311956718,13.779413604736328,0.334375,1.7650467157363892,0.1,-0.020451692678034306,9.696704864501953,96.0,1400.2495
8400,13055,537600,41,-20.595500946044922,0.08715171,41995,0.9003423303365707,0.0010553559311956718,10.992551231384278,0.440625,1.7640037536621094,0.1,-0.0176804319024086,9.983277320861816,96.0,1400.4225
8401,13056,537664,41,-20.595168685913087,0.025375253,42000,-0.01035916805267334,0.0010553559311956718,482853.3625,0.3625,1.7635149955749512,0.1,0.02586127370595932,393792.25,96.0,1400.4225
8402,13058,537728,41,-20.596152114868165,0.036478266,42005,0.7763185650110245,0.0010553559311956718,241.02334899902343,0.321875,1.7634650468826294,0.1,-0.01983483098447323,192.8050537109375,96.0,1400.4225
8403,13060,537792,41,-20.59876251220703,0.004340858,42010,0.0612642765045166,0.0010553559311956718,3779.214208984375,0.125,1.7631608247756958,0.1,-0.010809131711721421,3088.016357421875,96.0,1400.4225
8404,13061,537856,41,-20.59847640991211,0.003363248,42015,0.8470423519611359,0.0010553559311956718,610.6526489257812,0.071875,1.7628220319747925,0.1,-0.0028403054922819136,411.9624328613281,96.0,1400.4225
8405,13063,537920,41,-20.598330307006837,0.02906746,42020,-0.2912071943283081,0.0010553559311956718,175.0175994873047,0.25,1.7627453804016113,0.1,-0.02442602626979351,124.0826416015625,96.0,1400.4225
8406,13064,537984,41,-20.5990291595459,0.0023881793,42025,0.8373135030269623,0.0010553559311956718,158.69723205566407,0.040625,1.762688159942627,0.1,-0.010972601175308228,113.9140625,96.0,1400.4225
8407,13066,538048,41,-20.598614501953126,0.0049649514,42030,0.9362964928150177,0.0010553559311956718,97.06397399902343,0.1125,1.762465238571167,0.1,-0.013804822601377964,69.72319030761719,96.0,1400.4225
8408,13067,538112,41,-20.599319076538087,0.019496687,42035,0.8174262940883636,0.0010553559311956718,26.68316192626953,0.259375,1.7631911039352417,0.1,-0.024533824622631074,20.455846786499023,96.0,1400.4225
8409,13069,538176,41,-20.605003356933594,0.008230523,42040,0.8493851125240326,0.0010553559311956718,30.925750732421875,0.178125,1.7637934684753418,0.1,0.005718959122896194,19.57670783996582,96.0,1400.4225
8410,13070,538240,41,-20.607401657104493,0.0074643306,42045,0.8821074515581131,0.0010553559311956718,19.07633571624756,0.171875,1.7639144659042358,0.1,-0.02009292785078287,16.724435806274414,96.0,1400.4225
8411,13072,538304,41,-20.608751678466795,0.018603515,42050,0.831125408411026,0.0010553559311956718,15.862594032287598,0.29375,1.7633723020553589,0.1,-0.012768393754959107,14.050244331359863,96.0,1400.4225
8412,13074,538368,41,-20.606821060180664,0.010713224,42055,0.7700202167034149,0.0010553559311956718,22.438022994995116,0.24375,1.762995958328247,0.1,-0.00966532975435257,14.974508285522461,96.0,1399.8241
8413,13075,538432,41,-20.607038497924805,0.027405301,42060,-0.009587407112121582,0.0010553559311956718,494410.34375,0.275,1.7630341053009033,0.1,0.021243149042129518,404881.28125,96.0,1399.8241
8414,13077,538496,41,-20.607942199707033,0.004718601,42065,0.64886474609375,0.0010553559311956718,325.1986083984375,0.175,1.7631665468215942,0.1,-0.01567765772342682,255.9954833984375,96.0,1399.8241
8415,13078,538560,41,-20.609328079223634,0.008949192,42070,0.023186028003692627,0.0010553559311956718,3651.05048828125,0.18125,1.7633907794952393,0.1,-0.015698323585093023,2985.04541015625,96.0,1399.8241
8416,13080,538624,41,-20.611962890625,0.002604195,42075,0.8580286949872971,0.0010553559311956718,119.1453369140625,0.0375,1.7638431787490845,0.1,-0.010568635910749436,80.44246673583984,96.0,1399.8241
8417,13081,538688,41,-20.616431427001952,0.049204815,42080,0.2901480793952942,0.0010553559311956718,160.24989624023436,0.409375,1.7643916606903076,0.1,-0.022411211952567102,96.24490356445312,96.0,1399.8241
8418,13083,538752,41,-20.62095489501953,0.018287357,42085,0.8971426412463188,0.0010553559311956718,145.98116455078124,0.184375,1.7650765180587769,0.1,-0.020842510834336282,105.59564971923828,96.0,1399.8241
8419,13084,538816,41,-20.62631187438965,0.0076504005,42090,0.9669088646769524,0.0010553559311956718,40.394806671142575,0.15,1.7660456895828247,0.1,-0.02115275338292122,28.7236328125,96.0,1399.8241
8420,13086,538880,41,-20.63102798461914,0.29388916,42095,0.7237536311149597,0.0010553559311956718,30.553565979003906,0.321875,1.7669249773025513,0.1,-0.026609006524085998,21.97139549255371,96.0,1399.8241
8421,13087,538944,41,-20.634771728515624,0.026183855,42100,0.7251139283180237,0.0010553559311956718,41.01884384155274,0.234375,1.7674061059951782,0.1,0.005058667808771134,24.020509719848633,96.0,1399.8241
8422,13089,539008,41,-20.637062072753906,0.009615234,42105,0.8882489651441574,0.0010553559311956718,25.017187881469727,0.128125,1.7677136659622192,0.1,-0.014649089984595775,18.178627014160156,96.0,1399.8241
8423,13090,539072,41,-20.64132614135742,0.007821752,42110,0.5454406142234802,0.0010553559311956718,57.95535736083984,0.1375,1.7677890062332153,0.1,-0.011733408644795417,42.03745651245117,96.0,1399.8241
8424,13092,539136,41,-20.642165756225587,0.008346456,42115,0.3790947198867798,0.0010553559311956718,46.986324310302734,0.290625,1.7676905393600464,0.1,-0.005219839327037334,33.35662841796875,96.0,1403.7195
8425,13094,539200,41,-20.64423179626465,0.02682921,42120,-0.0004942417144775391,0.0010553559311956718,499931.21875,0.346875,1.7676955461502075,0.1,0.03458239547908306,410219.46875,96.0,1403.7195
8426,13095,539264,41,-20.645340728759766,0.016520504,42125,0.8536632210016251,0.0010553559311956718,122.90899353027343,0.228125,1.7670737504959106,0.1,-0.017379488423466684,93.01244354248047,96.0,1403.7195
8427,13097,539328,41,-20.642296600341798,0.0038379105,42130,0.2356100082397461,0.0010553559311956718,2704.07822265625,0.084375,1.7661666870117188,0.1,-0.014406615495681762,2208.396484375,96.0,1403.7195
8428,13098,539392,41,-20.63922996520996,0.007935516,42135,0.8605589419603348,0.0010553559311956718,102.96327667236328,0.184375,1.7653782367706299,0.1,-0.01873963847756386,72.05879974365234,96.0,1403.7195
8429,13100,539456,41,-20.637175369262696,0.005341459,42140,0.7178712487220764,0.0010553559311956718,155.0038818359375,0.11875,1.7649213075637817,0.1,-0.003896760195493698,90.67585754394531,96.0,1403.7195
8430,13101,539520,41,-20.63571701049805,0.0024475371,42145,0.8739930689334869,0.0010553559311956718,335.89635009765624,0.03125,1.7645961046218872,0.1,-0.010408924706280232,255.960693359375,96.0,1403.7195
8431,13103,539584,41,-20.634193420410156,0.0021973979,42150,0.8987416103482246,0.0010553559311956718,286.0723602294922,0.028125,1.7643139362335205,0.1,-0.008993756584823131,199.45565795898438,96.0,1403.7195
8432,13104,539648,41,-20.632629776000975,0.010225703,42155,0.6755135655403137,0.0010553559311956718,48.66504058837891,0.140625,1.7638587951660156,0.1,-0.0151263777166605,34.87710189819336,96.0,1403.7195
8433,13106,539712,41,-20.635495758056642,0.025334017,42160,0.26554596424102783,0.0010553559311956718,72.88434448242188,0.321875,1.7653321027755737,0.1,-0.02257755249738693,58.888118743896484,96.0,1403.7195
8434,13107,539776,41,-20.65106658935547,0.020849593,42165,0.13641643524169922,0.0010553559311956718,44.41788101196289,0.340625,1.7690120935440063,0.1,-0.02012340985238552,34.482540130615234,96.0,1403.7195
8435,13109,539840,41,-20.67358283996582,0.016578207,42170,0.1685791015625,0.0010553559311956718,82.73583068847657,0.259375,1.7731784582138062,0.1,-0.015418330766260624,64.92060852050781,96.0,1403.7195
8436,13110,539904,41,-20.690409851074218,0.03471375,42175,0.055328190326690674,0.0010553559311956718,21.760626220703124,0.43125,1.7751137018203735,0.1,-0.023004266899079084,16.46562385559082,96.0,1414.5316
8437,13112,539968,41,-20.696538162231445,0.027255446,42180,-0.0001825094223022461,0.0010553559311956718,505282.30625,0.296875,1.7758320569992065,0.1,0.0005893141031265258,414459.0625,96.0,1414.5316
8438,13113,540032,41,-20.698073196411134,0.014821351,42185,0.6681449711322784,0.0010553559311956718,288.1383117675781,0.1875,1.7763820886611938,0.1,-0.017979582771658897,220.95408630371094,96.0,1414.5316
8439,13115,540096,41,-20.69876022338867,0.0068851216,42190,0.21423053741455078,0.0010553559311956718,2386.91591796875,0.115625,1.7766822576522827,0.1,-0.015293433144688607,1950.77978515625,96.0,1414.5316
8440,13117,540160,41,-20.697866439819336,0.005019946,42195,0.5578479170799255,0.0010553559311956718,254.56366577148438,0.109375,1.776769757270813,0.1,-0.00659305714070797,171.40565490722656,96.0,1414.5316
8441,13118,540224,41,-20.697230911254884,0.025255617,42200,0.7142961025238037,0.0010553559311956718,102.90406036376953,0.28125,1.776909589767456,0.1,-0.03229502961039543,77.49307250976562,96.0,1414.5316
8442,13120,540288,41,-20.694917297363283,0.009661586,42205,0.8716286420822144,0.0010553559311956718,283.1647033691406,0.14375,1.7765506505966187,0.1,-0.011308696866035462,223.15682983398438,96.0,1414.5316
8443,13121,540352,41,-20.6911262512207,0.0016209641,42210,0.8610209822654724,0.0010553559311956718,290.2102508544922,0.025,1.7762932777404785,0.1,-0.005609641270712018,206.41891479492188,96.0,1414.5316
8444,13123,540416,41,-20.685654067993163,0.021064837,42215,0.24443519115447998,0.0010553559311956718,52.17615737915039,0.31875,1.7750706672668457,0.1,-0.027630890905857085,40.6967658996582,96.0,1414.5316
8445,13124,540480,41,-20.673248291015625,0.02186419,42220,0.016234099864959717,0.0010553559311956718,102.82706604003906,0.33125,1.7726536989212036,0.1,-0.019234613329172135,83.35386657714844,96.0,1414.5316
8446,13126,540544,41,-20.669598388671876,0.16709252,42225,0.053000569343566895,0.0010553559311956718,20.37107048034668,0.66875,1.7743512392044067,0.1,-0.0021267183125019073,16.166128158569336,96.0,1414.5316
8447,13127,540608,41,-20.682079315185547,0.14036494,42230,0.03425240516662598,0.0010553559311956718,26.55089569091797,0.5125,1.774253010749817,0.1,-0.015719150379300117,20.555212020874023,96.0,1414.5316
8448,13129,540672,41,-20.67429084777832,0.021057513,42235,0.043846845626831055,0.0010553559311956718,74.07540283203124,0.334375,1.7716968059539795,0.1,-0.0024526435881853104,58.39586639404297,96.0,1412.2831
8449,13130,540736,41,-20.65815849304199,0.011666045,42240,0.0005072355270385742,0.0010553559311956718,507625.0,0.25625,1.7693969011306763,0.1,0.007912161573767663,416235.6875,96.0,1412.2831
8450,13132,540800,41,-20.647439575195314,0.009219701,42245,0.8561244904994965,0.0010553559311956718,134.4126724243164,0.1875,1.7681210041046143,0.1,-0.015024553053081036,95.9055404663086,96.0,1412.2831
8451,13133,540864,41,-20.642000579833983,0.00849125,42250,0.31842607259750366,0.0010553559311956718,2589.76962890625,0.190625,1.7674742937088013,0.1,-0.022698190808296204,2112.718994140625,96.0,1412.2831
8452,13135,540928,41,-20.639418411254884,0.0034371233,42255,0.7759528309106827,0.0010553559311956718,152.34738159179688,0.071875,1.7669373750686646,0.1,-0.003702173754572868,100.27687072753906,96.0,1412.2831
8453,13136,540992,41,-20.636752319335937,0.011254016,42260,0.31607842445373535,0.0010553559311956718,132.46351318359376,0.171875,1.766519546508789,0.1,-0.020856165140867234,84.1103744506836,96.0,1412.2831
8454,13138,541056,41,-20.63531608581543,0.0025485847,42265,0.7956231385469437,0.0010553559311956718,277.7588134765625,0.025,1.7663227319717407,0.1,-0.012100171856582164,208.9365997314453,96.0,1412.2831
8455,13140,541120,41,-20.635701751708986,0.0042318273,42270,0.9414387717843056,0.0010553559311956718,76.71342620849609,0.06875,1.7663837671279907,0.1,-0.01597135616466403,53.68809127807617,96.0,1412.2831
8456,13141,541184,41,-20.636656188964842,0.005701217,42275,0.7189574837684631,0.0010553559311956718,26.10741729736328,0.103125,1.7661396265029907,0.1,-0.015425314754247665,17.318450927734375,96.0,1412.2831
8457,13143,541248,41,-20.633315658569337,0.014252357,42280,0.2953656315803528,0.0010553559311956718,87.77970733642579,0.25,1.7638951539993286,0.1,-0.025350728631019594,70.57688903808594,96.0,1412.2831
8458,13144,541312,41,-20.61607093811035,0.05664967,42285,0.4586203694343567,0.0010553559311956718,14.871389961242675,0.50625,1.759558916091919,0.1,-0.014385414496064185,11.782881736755371,96.0,1412.2831
8459,13146,541376,41,-20.586203384399415,0.061112627,42290,0.0623134970664978,0.0010553559311956718,43.40829620361328,0.525,1.7579251527786255,0.1,-0.0014730697497725488,33.815284729003906,96.0,1412.2831
8460,13147,541440,41,-20.57307014465332,0.042163283,42295,0.27858954668045044,0.0010553559311956718,32.69772720336914,0.4625,1.7568697929382324,0.1,-0.021447207778692245,25.539752960205078,96.0,1412.1172
8461,13149,541504,41,-20.55398941040039,0.052279294,42300,-0.0010727643966674805,0.0010553559311956718,508899.10625,0.46875,1.7543803453445435,0.1,0.04608093649148941,417261.84375,96.0,1412.1172
8462,13150,541568,41,-20.538262176513673,0.011654812,42305,0.7780337184667587,0.0010553559311956718,200.2059753417969,0.225,1.7525997161865234,0.1,-0.014171794801950455,153.5133819580078,96.0,1412.1172
8463,13152,541632,41,-20.52825050354004,0.0072229793,42310,0.049158692359924316,0.0010553559311956718,3201.184521484375,0.190625,1.751379132270813,0.1,-0.01645183898508549,2613.780517578125,96.0,1412.1172
8464,13153,541696,41,-20.521265029907227,0.0031662006,42315,0.8318875730037689,0.0010553559311956718,124.90393371582032,0.046875,1.7501487731933594,0.1,-0.013705015182495117,88.59190368652344,96.0,1412.1172
8465,13155,541760,41,-20.51336326599121,0.027478555,42320,0.3892350196838379,0.0010553559311956718,205.96230773925782,0.290625,1.7491545677185059,0.1,-0.02226377949118614,144.06979370117188,96.0,1412.1172
8466,13157,541824,41,-20.50797309875488,0.0035950895,42325,0.8786449283361435,0.0010553559311956718,207.38534545898438,0.065625,1.7486027479171753,0.1,-0.015706601738929748,152.17947387695312,96.0,1412.1172
8467,13158,541888,41,-20.50409393310547,0.0043653045,42330,0.9158370643854141,0.0010553559311956718,107.05823669433593,0.059375,1.7481011152267456,0.1,-0.015138105489313602,73.77263641357422,96.0,1412.1172
8468,13160,541952,41,-20.500076675415038,0.0021111649,42335,0.7049235105514526,0.0010553559311956718,39.899522399902345,0.0375,1.7475292682647705,0.1,-0.010301307961344718,28.80947494506836,96.0,1412.1172
8469,13161,542016,41,-20.496644973754883,0.009372974,42340,0.7457296848297119,0.0010553559311956718,16.623136520385742,0.203125,1.747018814086914,0.1,-0.02024696357548237,12.581048011779785,96.0,1412.1172
8470,13163,542080,41,-20.499919891357422,0.029826174,42345,0.6574205756187439,0.0010553559311956718,5.737867927551269,0.459375,1.748559832572937,0.1,-0.014262475073337555,4.367680549621582,96.0,1412.1172
8471,13164,542144,41,-20.519523239135744,0.13915089,42350,0.7401905655860901,0.0010553559311956718,13.238436698913574,0.54375,1.750423789024353,0.1,0.014350623264908791,11.232088088989258,96.0,1412.1172
8472,13166,542208,41,-20.538228225708007,0.021883082,42355,0.7598347216844559,0.0010553559311956718,14.774727249145508,0.309375,1.7534061670303345,0.1,-0.0096892848610878,11.711753845214844,96.0,1404.0061
8473,13167,542272,41,-20.565565872192384,0.011907916,42360,0.004716217517852783,0.0010553559311956718,505905.5375,0.221875,1.7562028169631958,0.1,0.0025488823652267457,413037.65625,96.0,1404.0061
8474,13169,542336,41,-20.58444595336914,0.0084655015,42365,0.7907809764146805,0.0010553559311956718,211.79340515136718,0.115625,1.7578625679016113,0.1,-0.010386567935347557,154.07896423339844,96.0,1404.0061
8475,13170,542400,41,-20.595269012451173,0.006015556,42370,0.3066220283508301,0.0010553559311956718,2858.34345703125,0.140625,1.7589718103408813,0.1,-0.012584896385669708,2308.666015625,96.0,1404.0061
8476,13172,542464,41,-20.602140808105467,0.0023358613,42375,0.6094025671482086,0.0010553559311956718,306.5525634765625,0.034375,1.759670615196228,0.1,-0.009839316830039024,146.10189819335938,96.0,1404.0061
8477,13174,542528,41,-20.60609588623047,0.005050171,42380,0.7446872591972351,0.0010553559311956718,263.67603454589846,0.06875,1.7600594758987427,0.1,-0.015456204488873481,174.785400390625,96.0,1404.0061
8478,13175,542592,41,-20.608579254150392,0.014590575,42385,0.8845623657107353,0.0010553559311956718,175.41142578125,0.153125,1.760582447052002,0.1,-0.022713934257626533,130.7464599609375,96.0,1404.0061
8479,13177,542656,41,-20.61135139465332,0.011539142,42390,0.9376992359757423,0.0010553559311956718,80.47214050292969,0.175,1.7606406211853027,0.1,-0.0228747945278883,59.09463882446289,96.0,1404.0061
8480,13178,542720,41,-20.612314224243164,0.00826078,42395,0.6865045130252838,0.0010553559311956718,26.092578125,0.159375,1.7605468034744263,0.1,-0.01656573135405779,19.64777183532715,96.0,1404.0061
8481,13180,542784,41,-20.61123580932617,0.029754885,42400,0.8824897035956383,0.0010553559311956718,10.73231906890869,0.403125,1.7587299346923828,0.1,-0.03244016282260418,7.674361705780029,96.0,1404.0061
8482,13181,542848,41,-20.604624938964843,0.0154571785,42405,0.7491967678070068,0.0010553559311956718,17.915468406677245,0.240625,1.7572064399719238,0.1,0.0012441042810678482,10.772525787353516,96.0,1404.0061
8483,13183,542912,41,-20.601621627807617,0.008424735,42410,0.7893241047859192,0.0010553559311956718,16.484104728698732,0.14375,1.7570163011550903,0.1,-0.01020622868090868,14.16696548461914,96.0,1404.0061
8484,13184,542976,41,-20.607403182983397,0.012134755,42415,0.7089430689811707,0.0010553559311956718,19.85999298095703,0.221875,1.7579883337020874,0.1,-0.007958877459168434,15.657675743103027,96.0,1398.6466
8485,13186,543040,41,-20.61570472717285,0.006361285,42420,-0.0017713308334350586,0.0010553559311956718,506691.98125,0.1375,1.7589622735977173,0.1,-0.0010130388662219047,414602.0625,96.0,1398.6466
8486,13187,543104,41,-20.621611404418946,0.0073789665,42425,0.8179826587438583,0.0010553559311956718,167.0370849609375,0.2,1.759647250175476,0.1,-0.021676399931311607,127.17095947265625,96.0,1398.6466
8487,13189,543168,41,-20.626691818237305,0.008413724,42430,0.23708826303482056,0.0010553559311956718,2669.35478515625,0.11875,1.7601535320281982,0.1,-0.022400370612740517,2176.46484375,96.0,1398.6466
8488,13190,543232,41,-20.630345153808594,0.0063815573,42435,0.8339195847511292,0.0010553559311956718,208.0212860107422,0.1375,1.760486125946045,0.1,-0.007687892392277717,142.96856689453125,96.0,1398.6466
8489,13192,543296,41,-20.633216094970702,0.0035541076,42440,0.7848095893859863,0.0010553559311956718,81.68521347045899,0.053125,1.7608535289764404,0.1,-0.012358038313686847,42.52667999267578,96.0,1398.6466
8490,13194,543360,41,-20.636444091796875,0.01146157,42445,0.834607869386673,0.0010553559311956718,171.23602294921875,0.134375,1.7612351179122925,0.1,-0.022025639563798903,124.2452163696289,96.0,1398.6466
8491,13195,543424,41,-20.63904914855957,0.004100956,42450,0.9386726878583431,0.0010553559311956718,81.0851043701172,0.0375,1.7615259885787964,0.1,-0.013005334883928299,63.352195739746094,96.0,1398.6466
8492,13197,543488,41,-20.642020797729494,0.011681732,42455,0.8856566473841667,0.0010553559311956718,24.916389083862306,0.2,1.7614283561706543,0.1,-0.022530454397201537,19.06496810913086,96.0,1398.6466
8493,13198,543552,41,-20.650052642822267,0.015387594,42460,0.8432267308235168,0.0010553559311956718,32.19373550415039,0.265625,1.7626500129699707,0.1,-0.0071513127535581585,25.18254852294922,96.0,1398.6466
8494,13200,543616,41,-20.668663787841798,0.01993201,42465,0.828269436955452,0.0010553559311956718,23.95781021118164,0.228125,1.7652949094772339,0.1,-0.01724711023271084,19.432695388793945,96.0,1398.6466
8495,13201,543680,41,-20.691055679321288,0.019940298,42470,0.8501498699188232,0.0010553559311956718,41.10384521484375,0.328125,1.7676821947097778,0.1,-0.0011282771825790404,30.053821563720703,96.0,1398.6466
8496,13203,543744,41,-20.70840072631836,0.0084331175,42475,0.835479810833931,0.0010553559311956718,26.90669059753418,0.20625,1.7701144218444824,0.1,-0.01660207360982895,20.660642623901367,96.0,1400.2567
8497,13204,543808,41,-20.720160293579102,0.011028001,42480,0.0013330578804016113,0.0010553559311956718,507903.11875,0.23125,1.7718937397003174,0.1,0.013628557324409485,416435.65625,96.0,1400.2567
8498,13206,543872,41,-20.72722282409668,0.037257656,42485,0.6129712760448456,0.0010553559311956718,319.9983215332031,0.175,1.7730374336242676,0.1,-0.009237778186798096,237.69224548339844,96.0,1400.2567
8499,13207,543936,41,-20.731586837768553,0.010851662,42490,0.24552714824676514,0.0010553559311956718,2686.784130859375,0.215625,1.7739288806915283,0.1,-0.019857415556907655,2194.783935546875,96.0,1400.2567
8500,13209,544000,41,-20.734736251831055,0.0006761104,42495,0.8310132622718811,0.0010553559311956718,253.8550048828125,0.0,1.774558663368225,0.1,0.0014836322516202927,158.45399475097656,96.0,1400.2567
8501,13210,544064,41,-20.73692169189453,0.050523866,42500,0.5534210503101349,0.0010553559311956718,125.96515655517578,0.365625,1.7749499082565308,0.1,-0.034844677150249484,94.7138900756836,96.0,1400.2567
8502,13212,544128,41,-20.737825775146483,0.006144437,42505,0.8854907006025314,0.0010553559311956718,198.3815887451172,0.115625,1.7750213146209717,0.1,-0.01908769104629755,138.68045043945312,96.0,1400.2567
8503,13214,544192,41,-20.737408447265626,0.0015296955,42510,0.9528332240879536,0.0010553559311956718,81.56262969970703,0.025,1.775081992149353,0.1,-0.009380469098687172,55.47970962524414,96.0,1400.2567
8504,13215,544256,41,-20.73582992553711,0.018084586,42515,0.6844886243343353,0.0010553559311956718,41.15748748779297,0.33125,1.7735103368759155,0.1,-0.021989494375884534,32.043983459472656,96.0,1400.2567
8505,13217,544320,41,-20.72903518676758,0.010671872,42520,0.7436110377311707,0.0010553559311956718,20.591952896118165,0.18125,1.7710766792297363,0.1,-0.014707817137241364,15.696505546569824,96.0,1400.2567
8506,13218,544384,41,-20.71699752807617,0.019624908,42525,0.6882433891296387,0.0010553559311956718,15.292084693908691,0.265625,1.7698150873184204,0.1,-0.011462112143635749,12.62325668334961,96.0,1400.2567
8507,13220,544448,41,-20.713047790527344,0.008918446,42530,0.7198547422885895,0.0010553559311956718,27.630147171020507,0.178125,1.7698687314987183,0.1,-0.0007221817970275879,19.940370559692383,96.0,1400.2567
8508,13221,544512,41,-20.717191696166992,0.029724903,42535,0.3654382824897766,0.0010553559311956718,29.12879180908203,0.471875,1.7740932703018188,0.1,-0.01930181309580803,23.411020278930664,96.0,1404.6019
8509,13223,544576,41,-20.740932846069335,0.03411684,42540,0.00018858909606933594,0.0010553559311956718,513796.9625,0.415625,1.7784512042999268,0.1,0.006427309568971395,421216.5,96.0,1404.6019
8510,13224,544640,41,-20.759662246704103,0.014503256,42545,0.7438631653785706,0.0010553559311956718,228.15143127441405,0.2125,1.781732439994812,0.1,-0.01815560981631279,178.14950561523438,96.0,1404.6019
8511,13226,544704,41,-20.775339889526368,0.011049515,42550,0.324798047542572,0.0010553559311956718,2599.17060546875,0.228125,1.784335732460022,0.1,-0.014596092700958251,2122.330078125,96.0,1404.6019
8512,13227,544768,41,-20.786656188964844,0.0052817063,42555,0.8389881700277328,0.0010553559311956718,90.07101440429688,0.103125,1.7859615087509155,0.1,-0.017085406929254532,63.75497055053711,96.0,1404.6019
